tender_id,judul,instansi,tanggal,nama_asli,vendor_id,nilai_penawaran,nilai_hps,is_winner,rank,sumber
NORMAL-2024-00605,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 605,Kementerian PUPR — Balai Besar,2023-08-04,UD SEJAHTERA CIPTA,UD SEJAHTERA CIPTA,11139481143.0,13593131358.0,False,3,demo
NORMAL-2024-00605,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 605,Kementerian PUPR — Balai Besar,2023-08-04,UD GEMILANG TEKNIK,UD GEMILANG TEKNIK,10605702652.0,13593131358.0,True,4,demo
NORMAL-2024-00605,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 605,Kementerian PUPR — Balai Besar,2023-08-04,PT UTAMA JAYA,PT UTAMA JAYA,9712975660.0,13593131358.0,False,5,demo
NORMAL-2024-00606,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 606,BPTJ DKI Jakarta,2023-01-27,PT SUKSES JAYA,PT SUKSES JAYA,9759344808.0,11440566209.0,False,1,demo
NORMAL-2024-00606,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 606,BPTJ DKI Jakarta,2023-01-27,UD ANDALAN ENGINERING,UD ANDALAN ENGINERING,10746680277.0,11440566209.0,True,2,demo
NORMAL-2024-00606,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 606,BPTJ DKI Jakarta,2023-01-27,PT PERKASA ENGINERING,PT PERKASA ENGINERING,9425652687.0,11440566209.0,False,3,demo
NORMAL-2024-00606,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 606,BPTJ DKI Jakarta,2023-01-27,UD PRIMA JAYA,UD PRIMA JAYA,9072019577.0,11440566209.0,False,4,demo
NORMAL-2024-00606,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 606,BPTJ DKI Jakarta,2023-01-27,CV ABADI INDO,CV ABADI INDO,10420153172.0,11440566209.0,False,5,demo
NORMAL-2024-00607,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 607,Dinas Perumahan Rakyat DKI Jakarta,2023-01-29,CV ABADI INDO,CV ABADI INDO,42390312067.0,42620497994.0,False,1,demo
NORMAL-2024-00607,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 607,Dinas Perumahan Rakyat DKI Jakarta,2023-01-29,PT MAKMUR KARYA,PT MAKMUR KARYA,36625016033.0,42620497994.0,False,2,demo
NORMAL-2024-00607,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 607,Dinas Perumahan Rakyat DKI Jakarta,2023-01-29,UD PERDANA KONSTRUKSI,UD PERDANA KONSTRUKSI,32797453599.0,42620497994.0,False,3,demo
NORMAL-2024-00607,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 607,Dinas Perumahan Rakyat DKI Jakarta,2023-01-29,UD GLOBAL TEKNIK,UD GLOBAL TEKNIK,35383009030.0,42620497994.0,False,4,demo
NORMAL-2024-00607,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 607,Dinas Perumahan Rakyat DKI Jakarta,2023-01-29,CV UTAMA ENGINERING,CV UTAMA ENGINERING,34341828910.0,42620497994.0,True,5,demo
NORMAL-2024-00607,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 607,Dinas Perumahan Rakyat DKI Jakarta,2023-01-29,UD ANDALAN ENGINERING,UD ANDALAN ENGINERING,40353241543.0,42620497994.0,False,6,demo
NORMAL-2024-00607,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 607,Dinas Perumahan Rakyat DKI Jakarta,2023-01-29,UD ANDALAN MULTI,UD ANDALAN MULTI,33758984342.0,42620497994.0,False,7,demo
NORMAL-2024-00608,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 608,Dinas Bina Marga Jakarta Utara,2024-05-10,CV MANDIRI RAYA,CV MANDIRI RAYA,35249278724.0,44908113523.0,True,1,demo
NORMAL-2024-00608,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 608,Dinas Bina Marga Jakarta Utara,2024-05-10,UD SEJAHTERA CIPTA,UD SEJAHTERA CIPTA,38181853784.0,44908113523.0,False,2,demo
NORMAL-2024-00608,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 608,Dinas Bina Marga Jakarta Utara,2024-05-10,PT PRIMA RAYA,PT PRIMA RAYA,42837372252.0,44908113523.0,False,3,demo
NORMAL-2024-00609,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 609,Dinas SDA DKI Jakarta,2024-05-25,CV UNGGUL BANGUN,CV UNGGUL BANGUN,20922581168.0,23236424731.0,False,1,demo
NORMAL-2024-00609,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 609,Dinas SDA DKI Jakarta,2024-05-25,UD GLOBAL TEKNIK,UD GLOBAL TEKNIK,17958836110.0,23236424731.0,False,2,demo
NORMAL-2024-00609,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 609,Dinas SDA DKI Jakarta,2024-05-25,CV PRIMA GRAHA,CV PRIMA GRAHA,22542034774.0,23236424731.0,False,3,demo
NORMAL-2024-00609,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 609,Dinas SDA DKI Jakarta,2024-05-25,PT INTI JAYA,PT INTI JAYA,20272612032.0,23236424731.0,True,4,demo
NORMAL-2024-00609,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 609,Dinas SDA DKI Jakarta,2024-05-25,PT ABADI INDO,PT ABADI INDO,22084414761.0,23236424731.0,False,5,demo
NORMAL-2024-00609,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 609,Dinas SDA DKI Jakarta,2024-05-25,CV MULIA BANGUN,CV MULIA BANGUN,18702859411.0,23236424731.0,False,6,demo
NORMAL-2024-00609,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 609,Dinas SDA DKI Jakarta,2024-05-25,CV SENTOSA RAYA,CV SENTOSA RAYA,19887047461.0,23236424731.0,False,7,demo
NORMAL-2024-00609,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 609,Dinas SDA DKI Jakarta,2024-05-25,PT UTAMA JAYA,PT UTAMA JAYA,19626144673.0,23236424731.0,False,8,demo
NORMAL-2024-00610,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 610,Dinas Bina Marga Jakarta Utara,2024-12-07,UD PERDANA KARYA,UD PERDANA KARYA,36191016160.0,46848505163.0,False,1,demo
NORMAL-2024-00610,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 610,Dinas Bina Marga Jakarta Utara,2024-12-07,CV INTI PERSADA,CV INTI PERSADA,38397826777.0,46848505163.0,True,2,demo
NORMAL-2024-00610,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 610,Dinas Bina Marga Jakarta Utara,2024-12-07,PT PERKASA ENGINERING,PT PERKASA ENGINERING,39151235679.0,46848505163.0,False,3,demo
NORMAL-2024-00610,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 610,Dinas Bina Marga Jakarta Utara,2024-12-07,UD GEMILANG TEKNIK,UD GEMILANG TEKNIK,38133017010.0,46848505163.0,False,4,demo
NORMAL-2024-00611,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 611,BPTJ DKI Jakarta,2023-03-04,UD PERDANA KONSTRUKSI,UD PERDANA KONSTRUKSI,9842748265.0,10782736270.0,True,1,demo
NORMAL-2024-00611,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 611,BPTJ DKI Jakarta,2023-03-04,PT GEMILANG KONSTRUKSI,PT GEMILANG KONSTRUKSI,9068036973.0,10782736270.0,False,2,demo
NORMAL-2024-00611,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 611,BPTJ DKI Jakarta,2023-03-04,CV SUKSES KONSTRUKSI,CV SUKSES KONSTRUKSI,8047953058.0,10782736270.0,False,3,demo
NORMAL-2024-00611,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 611,BPTJ DKI Jakarta,2023-03-04,UD GEMILANG TEKNIK,UD GEMILANG TEKNIK,7892292300.0,10782736270.0,False,4,demo
NORMAL-2024-00612,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 612,Dinas Perumahan Rakyat DKI Jakarta,2024-09-04,UD GLOBAL TEKNIK,UD GLOBAL TEKNIK,22416585126.0,24617918077.0,False,1,demo
NORMAL-2024-00612,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 612,Dinas Perumahan Rakyat DKI Jakarta,2024-09-04,UD PERDANA KONSTRUKSI,UD PERDANA KONSTRUKSI,22960407159.0,24617918077.0,False,2,demo
NORMAL-2024-00612,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 612,Dinas Perumahan Rakyat DKI Jakarta,2024-09-04,CV SUKSES KARYA,CV SUKSES KARYA,23125078505.0,24617918077.0,False,3,demo
NORMAL-2024-00612,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 612,Dinas Perumahan Rakyat DKI Jakarta,2024-09-04,CV GLOBAL TEKNIK,CV GLOBAL TEKNIK,20007052995.0,24617918077.0,False,4,demo
NORMAL-2024-00612,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 612,Dinas Perumahan Rakyat DKI Jakarta,2024-09-04,PT SENTOSA MULTI,PT SENTOSA MULTI,21432760103.0,24617918077.0,False,5,demo
NORMAL-2024-00612,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 612,Dinas Perumahan Rakyat DKI Jakarta,2024-09-04,UD ANDALAN MULTI,UD ANDALAN MULTI,20466331879.0,24617918077.0,False,6,demo
NORMAL-2024-00612,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 612,Dinas Perumahan Rakyat DKI Jakarta,2024-09-04,PT NUSANTARA ENGINERING,PT NUSANTARA ENGINERING,21282656151.0,24617918077.0,True,7,demo
NORMAL-2024-00613,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 613,Dinas Perumahan Rakyat DKI Jakarta,2023-12-16,CV PRIMA ENGINERING,CV PRIMA ENGINERING,11284429510.0,14126773250.0,False,1,demo
NORMAL-2024-00613,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 613,Dinas Perumahan Rakyat DKI Jakarta,2023-12-16,CV ABADI INDO,CV ABADI INDO,12242425471.0,14126773250.0,False,2,demo
NORMAL-2024-00613,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 613,Dinas Perumahan Rakyat DKI Jakarta,2023-12-16,CV GLOBAL INDO,CV GLOBAL INDO,11641718704.0,14126773250.0,False,3,demo
NORMAL-2024-00613,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 613,Dinas Perumahan Rakyat DKI Jakarta,2023-12-16,PT NUSANTARA ENGINERING,PT NUSANTARA ENGINERING,11952549050.0,14126773250.0,True,4,demo
NORMAL-2024-00613,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 613,Dinas Perumahan Rakyat DKI Jakarta,2023-12-16,PT SENTOSA MULTI,PT SENTOSA MULTI,13058226809.0,14126773250.0,False,5,demo
NORMAL-2024-00613,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 613,Dinas Perumahan Rakyat DKI Jakarta,2023-12-16,PT GEMILANG KONSTRUKSI,PT GEMILANG KONSTRUKSI,13489115597.0,14126773250.0,False,6,demo
NORMAL-2024-00613,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 613,Dinas Perumahan Rakyat DKI Jakarta,2023-12-16,PT ANDALAN MULTI,PT ANDALAN MULTI,10521404711.0,14126773250.0,False,7,demo
NORMAL-2024-00614,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 614,Dinas Perumahan Rakyat DKI Jakarta,2023-08-07,PT PRIMA KARYA,PT PRIMA KARYA,14429218240.0,15706416766.0,False,1,demo
NORMAL-2024-00614,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 614,Dinas Perumahan Rakyat DKI Jakarta,2023-08-07,CV ABADI ENGINERING,CV ABADI ENGINERING,13806386969.0,15706416766.0,False,2,demo
NORMAL-2024-00614,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 614,Dinas Perumahan Rakyat DKI Jakarta,2023-08-07,PT MANDIRI BANGUN,PT MANDIRI BANGUN,12265988579.0,15706416766.0,True,3,demo
NORMAL-2024-00614,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 614,Dinas Perumahan Rakyat DKI Jakarta,2023-08-07,CV SUKSES KONSTRUKSI,CV SUKSES KONSTRUKSI,11721693763.0,15706416766.0,False,4,demo
NORMAL-2024-00614,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 614,Dinas Perumahan Rakyat DKI Jakarta,2023-08-07,CV UTAMA RAYA,CV UTAMA RAYA,13778095206.0,15706416766.0,False,5,demo
NORMAL-2024-00615,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 615,Kementerian PUPR — Balai Besar,2024-10-31,CV ABADI ENGINERING,CV ABADI ENGINERING,24252330833.0,29963867501.0,False,1,demo
NORMAL-2024-00615,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 615,Kementerian PUPR — Balai Besar,2024-10-31,UD ANDALAN MULTI,UD ANDALAN MULTI,28928782944.0,29963867501.0,False,2,demo
NORMAL-2024-00615,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 615,Kementerian PUPR — Balai Besar,2024-10-31,UD SENTOSA ENGINERING,UD SENTOSA ENGINERING,23889107992.0,29963867501.0,True,3,demo
NORMAL-2024-00615,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 615,Kementerian PUPR — Balai Besar,2024-10-31,UD PERDANA KARYA,UD PERDANA KARYA,27462624575.0,29963867501.0,False,4,demo
NORMAL-2024-00615,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 615,Kementerian PUPR — Balai Besar,2024-10-31,CV UTAMA ENGINERING,CV UTAMA ENGINERING,24096792570.0,29963867501.0,False,5,demo
NORMAL-2024-00615,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 615,Kementerian PUPR — Balai Besar,2024-10-31,CV SUKSES KONSTRUKSI,CV SUKSES KONSTRUKSI,22520531050.0,29963867501.0,False,6,demo
NORMAL-2024-00616,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 616,Dinas Bina Marga Jakarta Utara,2024-04-12,CV MULIA BANGUN,CV MULIA BANGUN,33353989224.0,38468905669.0,True,1,demo
NORMAL-2024-00616,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 616,Dinas Bina Marga Jakarta Utara,2024-04-12,PT PERKASA ENGINERING,PT PERKASA ENGINERING,33457749896.0,38468905669.0,False,2,demo
NORMAL-2024-00616,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 616,Dinas Bina Marga Jakarta Utara,2024-04-12,PT SEJAHTERA PERSADA,PT SEJAHTERA PERSADA,32020109247.0,38468905669.0,False,3,demo
NORMAL-2024-00617,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 617,Dinas Perumahan Rakyat DKI Jakarta,2023-08-09,PT ABADI INDO,PT ABADI INDO,30478041648.0,31069013986.0,False,1,demo
NORMAL-2024-00617,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 617,Dinas Perumahan Rakyat DKI Jakarta,2023-08-09,UD SENTOSA ENGINERING,UD SENTOSA ENGINERING,29530645007.0,31069013986.0,False,2,demo
NORMAL-2024-00617,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 617,Dinas Perumahan Rakyat DKI Jakarta,2023-08-09,CV UTAMA RAYA,CV UTAMA RAYA,31419717339.0,31069013986.0,True,3,demo
NORMAL-2024-00617,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 617,Dinas Perumahan Rakyat DKI Jakarta,2023-08-09,UD SEJAHTERA CIPTA,UD SEJAHTERA CIPTA,28008139269.0,31069013986.0,False,4,demo
NORMAL-2024-00617,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 617,Dinas Perumahan Rakyat DKI Jakarta,2023-08-09,UD MAKMUR TEKNIK,UD MAKMUR TEKNIK,27215531330.0,31069013986.0,False,5,demo
NORMAL-2024-00617,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 617,Dinas Perumahan Rakyat DKI Jakarta,2023-08-09,UD UNGGUL TEKNIK,UD UNGGUL TEKNIK,30772461066.0,31069013986.0,False,6,demo
NORMAL-2024-00618,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 618,Dinas PU DKI Jakarta,2023-04-14,UD SENTOSA ENGINERING,UD SENTOSA ENGINERING,2393214334.0,3277671048.0,False,1,demo
NORMAL-2024-00618,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 618,Dinas PU DKI Jakarta,2023-04-14,UD ABADI RAYA,UD ABADI RAYA,2938642090.0,3277671048.0,False,2,demo
NORMAL-2024-00618,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 618,Dinas PU DKI Jakarta,2023-04-14,UD ANDALAN ENGINERING,UD ANDALAN ENGINERING,3000705598.0,3277671048.0,True,3,demo
NORMAL-2024-00618,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 618,Dinas PU DKI Jakarta,2023-04-14,PT NUSANTARA ENGINERING,PT NUSANTARA ENGINERING,2428772459.0,3277671048.0,False,4,demo
NORMAL-2024-00618,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 618,Dinas PU DKI Jakarta,2023-04-14,CV MULIA GRAHA,CV MULIA GRAHA,2554737049.0,3277671048.0,False,5,demo
NORMAL-2024-00619,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 619,Dinas Cipta Karya Jakarta Selatan,2024-03-24,UD ABADI RAYA,UD ABADI RAYA,10822961669.0,12638720104.0,False,1,demo
NORMAL-2024-00619,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 619,Dinas Cipta Karya Jakarta Selatan,2024-03-24,PT GEMILANG KONSTRUKSI,PT GEMILANG KONSTRUKSI,12412094964.0,12638720104.0,False,2,demo
NORMAL-2024-00619,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 619,Dinas Cipta Karya Jakarta Selatan,2024-03-24,CV MANDIRI RAYA,CV MANDIRI RAYA,11952012252.0,12638720104.0,True,3,demo
NORMAL-2024-00619,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 619,Dinas Cipta Karya Jakarta Selatan,2024-03-24,CV UTAMA ENGINERING,CV UTAMA ENGINERING,11989284570.0,12638720104.0,False,4,demo
NORMAL-2024-00619,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 619,Dinas Cipta Karya Jakarta Selatan,2024-03-24,PT UNGGUL MULTI,PT UNGGUL MULTI,12189107755.0,12638720104.0,False,5,demo
NORMAL-2024-00619,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 619,Dinas Cipta Karya Jakarta Selatan,2024-03-24,PT MANDIRI BANGUN,PT MANDIRI BANGUN,9814548810.0,12638720104.0,False,6,demo
NORMAL-2024-00619,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 619,Dinas Cipta Karya Jakarta Selatan,2024-03-24,CV MULIA BANGUN,CV MULIA BANGUN,9917310773.0,12638720104.0,False,7,demo
NORMAL-2024-00620,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 620,Dinas Perumahan Rakyat DKI Jakarta,2024-11-24,CV UTAMA ENGINERING,CV UTAMA ENGINERING,37232389878.0,48586213990.0,False,1,demo
NORMAL-2024-00620,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 620,Dinas Perumahan Rakyat DKI Jakarta,2024-11-24,PT INTI CIPTA,PT INTI CIPTA,40779127300.0,48586213990.0,True,2,demo
NORMAL-2024-00620,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 620,Dinas Perumahan Rakyat DKI Jakarta,2024-11-24,PT INTI JAYA,PT INTI JAYA,37144404912.0,48586213990.0,False,3,demo
NORMAL-2024-00620,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 620,Dinas Perumahan Rakyat DKI Jakarta,2024-11-24,CV MULIA GRAHA,CV MULIA GRAHA,46733586252.0,48586213990.0,False,4,demo
NORMAL-2024-00620,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 620,Dinas Perumahan Rakyat DKI Jakarta,2024-11-24,PT UNGGUL KARYA,PT UNGGUL KARYA,36252782574.0,48586213990.0,False,5,demo
NORMAL-2024-00621,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 621,Dinas PU DKI Jakarta,2024-05-31,CV SENTOSA RAYA,CV SENTOSA RAYA,40635895821.0,43717503827.0,False,1,demo
NORMAL-2024-00621,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 621,Dinas PU DKI Jakarta,2024-05-31,UD ABADI RAYA,UD ABADI RAYA,41391442468.0,43717503827.0,False,2,demo
NORMAL-2024-00621,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 621,Dinas PU DKI Jakarta,2024-05-31,PT SUKSES INDO,PT SUKSES INDO,40843479164.0,43717503827.0,True,3,demo
NORMAL-2024-00621,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 621,Dinas PU DKI Jakarta,2024-05-31,UD PRIMA JAYA,UD PRIMA JAYA,43079619192.0,43717503827.0,False,4,demo
NORMAL-2024-00621,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 621,Dinas PU DKI Jakarta,2024-05-31,PT SUKSES JAYA,PT SUKSES JAYA,35946350489.0,43717503827.0,False,5,demo
NORMAL-2024-00622,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 622,Dinas Perumahan Rakyat DKI Jakarta,2023-03-16,CV MULIA BANGUN,CV MULIA BANGUN,30159472562.0,38472206614.0,False,1,demo
NORMAL-2024-00622,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 622,Dinas Perumahan Rakyat DKI Jakarta,2023-03-16,UD SENTOSA ENGINERING,UD SENTOSA ENGINERING,33694511563.0,38472206614.0,False,2,demo
NORMAL-2024-00622,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 622,Dinas Perumahan Rakyat DKI Jakarta,2023-03-16,UD GEMILANG TEKNIK,UD GEMILANG TEKNIK,37136229647.0,38472206614.0,False,3,demo
NORMAL-2024-00622,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 622,Dinas Perumahan Rakyat DKI Jakarta,2023-03-16,PT NUSANTARA ENGINERING,PT NUSANTARA ENGINERING,39567716673.0,38472206614.0,False,4,demo
NORMAL-2024-00622,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 622,Dinas Perumahan Rakyat DKI Jakarta,2023-03-16,PT INTI JAYA,PT INTI JAYA,31337484543.0,38472206614.0,False,5,demo
NORMAL-2024-00622,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 622,Dinas Perumahan Rakyat DKI Jakarta,2023-03-16,PT MAKMUR KARYA,PT MAKMUR KARYA,33767688238.0,38472206614.0,True,6,demo
NORMAL-2024-00623,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 623,Dinas PU DKI Jakarta,2023-08-19,CV UTAMA ENGINERING,CV UTAMA ENGINERING,14711608678.0,16458023270.0,False,1,demo
NORMAL-2024-00623,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 623,Dinas PU DKI Jakarta,2023-08-19,PT ABADI INDO,PT ABADI INDO,13775852177.0,16458023270.0,False,2,demo
NORMAL-2024-00623,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 623,Dinas PU DKI Jakarta,2023-08-19,UD PERDANA KARYA,UD PERDANA KARYA,16843345090.0,16458023270.0,True,3,demo
NORMAL-2024-00623,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 623,Dinas PU DKI Jakarta,2023-08-19,UD PERDANA KONSTRUKSI,UD PERDANA KONSTRUKSI,15234743214.0,16458023270.0,False,4,demo
NORMAL-2024-00624,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 624,Dinas Perumahan Rakyat DKI Jakarta,2023-06-01,CV UTAMA RAYA,CV UTAMA RAYA,10010885725.0,10704136478.0,True,1,demo
NORMAL-2024-00624,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 624,Dinas Perumahan Rakyat DKI Jakarta,2023-06-01,PT UNGGUL KARYA,PT UNGGUL KARYA,10091920978.0,10704136478.0,False,2,demo
NORMAL-2024-00624,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 624,Dinas Perumahan Rakyat DKI Jakarta,2023-06-01,UD ABADI RAYA,UD ABADI RAYA,8424239159.0,10704136478.0,False,3,demo
NORMAL-2024-00624,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 624,Dinas Perumahan Rakyat DKI Jakarta,2023-06-01,PT INTI CIPTA,PT INTI CIPTA,8272829944.0,10704136478.0,False,4,demo
NORMAL-2024-00625,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 625,Satuan Kerja PUPR DKI,2023-10-05,CV ABADI ENGINERING,CV ABADI ENGINERING,10036349380.0,12032453081.0,False,1,demo
NORMAL-2024-00625,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 625,Satuan Kerja PUPR DKI,2023-10-05,PT MAKMUR RAYA,PT MAKMUR RAYA,9629515552.0,12032453081.0,False,2,demo
NORMAL-2024-00625,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 625,Satuan Kerja PUPR DKI,2023-10-05,PT UNGGUL KARYA,PT UNGGUL KARYA,10857279395.0,12032453081.0,False,3,demo
NORMAL-2024-00625,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 625,Satuan Kerja PUPR DKI,2023-10-05,PT UNGGUL GRAHA,PT UNGGUL GRAHA,9070467576.0,12032453081.0,True,4,demo
NORMAL-2024-00626,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 626,Dinas Perumahan Rakyat DKI Jakarta,2023-07-30,CV MULIA BANGUN,CV MULIA BANGUN,31315036776.0,38663694936.0,False,1,demo
NORMAL-2024-00626,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 626,Dinas Perumahan Rakyat DKI Jakarta,2023-07-30,PT SENTOSA MULTI,PT SENTOSA MULTI,30015677457.0,38663694936.0,False,2,demo
NORMAL-2024-00626,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 626,Dinas Perumahan Rakyat DKI Jakarta,2023-07-30,PT NUSANTARA BANGUN,PT NUSANTARA BANGUN,35749789539.0,38663694936.0,False,3,demo
NORMAL-2024-00626,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 626,Dinas Perumahan Rakyat DKI Jakarta,2023-07-30,PT ANDALAN MULTI,PT ANDALAN MULTI,30242607626.0,38663694936.0,False,4,demo
